LAT,LON,ALT,NAM,IKO,NA3,USE,USEdesc
40.305,36.367779,558,Tokat,LTAW,TU45903,999,Other
40.148335,44.396667,865,Zvartnots,UGEE,AM65746,49,Civilian/Public
40.128082,32.995083,952,Esenboga,LTAC,TU79425,49,Civilian/Public
40.078922,32.565666,842,Akinci,LTAE,TU39161,8,Military
39.949677,32.689003,799,Etimesgut,LTAD,TU70580,8,Military
39.937111,32.743557,821,Guvercinlik,LTAB,TU08518,8,Military
39.812222,30.522499,788,Anadolu,LTBY,TU74129,999,Other
39.784138,30.582111,786,Eskisehir,LTBI,TU02803,8,Military
39.450695,31.364889,966,Sivrihisar,LTAV,TU61338,8,Military
39.426945,30.018612,920,Kutahya,LTBN,TU23693,8,Military
38.767776,34.539165,944,Kapadokya,LTAZ,TU65599,999,Other
38.725807,30.600111,1009,Afyon,LTAH,TU72099,8,Military
37.979,32.561859,1030,Konya,LTAN,TU19184,8,Military
37.866112,30.382221,864,Suleyman Demirel,LTFC,TU00001,49,Civilian/Public
37.785831,30.590834,990,Isparta,LTBM,TU15245,999,Other
36.901493,30.791744,53,Antalya,LTAI,TU35620,22,Joint Military/Civilian
35.012779,33.718613,83,Kingsfield,LC,CY75228,999,Other
42.816822,47.652294,3,Uytash,URML,RS00594,49,Civilian/Public
42.486,59.622826,48,Nukus,UTNN,UZ00003,22,Joint Military/Civilian
40.735001,46.318333,330,Gyandzha,UBBG,AJ00001,49,Civilian/Public
40.473331,50.055,3,Bina,UBBB,AJ41498,49,Civilian/Public
71.285446,-156.766006,13,Wiley Post Will Rogers Mem,PABR,US33340,999,Other
70.613892,-159.856949,26,Wainwright As,PAWT,US00114,8,Military
69.732094,-163.011124,7,Point Lay Lrrs,PPIZ,US00136,999,Other
68.875275,-166.11,3,Cape Lisburne Lrrs,PALU,US00133,999,Other
67.56208,-162.975281,26,Noatak,PA,US00157,999,Other
67.10611,-157.853607,88,Ambler,PA,US00229,999,Other
66.915283,-151.528061,195,Bettles,PABT,US00186,999,Other
66.884682,-162.598557,3,Ralph Wien Mem,PAOT,US59150,49,Civilian/Public
66.600029,-159.986191,7,Selawik,PA,US00173,999,Other
66.24958,-166.089554,3,Shishmaref New,PA,US11615,999,Other
65.99279,-153.704285,371,Indian Mountain Lrrs,PA,US00193,999,Other
65.982285,-161.151978,7,Buckland,PA,US00177,999,Other
65.564163,-167.922501,81,Tin City Lrrs,PATC,US00146,999,Other
65.404999,-161.279999,443,Granite Mountain Afs,PA,US00150,999,Other
65.25367,-166.85852,3,Port Clarence Cgs,PA,US03057,999,Other
65.174393,-152.10939,69,Ralph M Calhoun,PATA,US00188,999,Other
64.934441,-161.15805,36,Koyuk,PA,US00155,999,Other
64.736114,-156.9375,46,Edward G Pitka Sr,PAGA,US75867,22,Joint Military/Civilian
64.698059,-162.057221,4,Moses Point,PA,US60244,999,Other
64.512199,-165.445251,11,Nome,PAOM,US42171,49,Civilian/Public
64.424446,-156.843338,487,Kalakaket Creek  As,PA,US00211,8,Military
64.379997,-173.246674,21,Provideniya Bay,UHMD,RS96584,49,Civilian/Public
63.888363,-160.79895,6,Unalakleet,PAUN,US00436,999,Other
63.880554,-152.300674,208,Minchumina,PA,US00327,999,Other
63.766777,-171.732834,8,Gambell,PA,US91222,999,Other
63.68639,-170.492645,16,Savoonga,PA,US00453,999,Other
62.952889,-155.605774,102,Mc Grath,PAMC,US80563,49,Civilian/Public
62.894443,-155.976395,286,Tatalina Lrrs,PATL,US00342,999,Other
62.785278,-164.491104,4,Emmonak,PA,US00466,999,Other
62.648582,-160.189896,94,Anvik,PA,US00455,999,Other
62.320499,-150.093689,109,Talkeetna,PATK,US95665,49,Civilian/Public
62.060555,-163.302215,94,St Marys,PA,US00458,999,Other
61.780277,-166.038895,139,Cape Romanzof Lrrs,PACZ,US00440,999,Other
61.581596,-159.543045,26,Aniak,PA,US00317,999,Other
61.524193,-166.146774,5,Hooper Bay,PA,US50608,999,Other
61.097221,-155.574722,483,Sparrevohn Lrrs,PASV,US00338,999,Other
60.779777,-161.837997,37,Bethel,PABE,US38091,49,Civilian/Public
60.571999,-151.247528,29,Kenai Muni,PAEN,US45021,49,Civilian/Public
60.474983,-151.038254,32,Soldotna,PA,US34970,999,Other
60.371418,-166.270614,14,Mekoryuk,PA,US00447,999,Other
71.993889,-125.2425,85,Sachs Harbour,CYSY,CA99834,999,Other
70.499725,-149.87944,4,Oliktok Lrrs,POLI,US00112,999,Other
70.194725,-148.465271,18,Deadhorse,PASC,US42987,999,Other
70.133903,-143.577042,1,Barter Island Lrrs,PABA,US00105,999,Other
69.98333,-144.833328,2,Brown Low Point,PA,US00113,999,Other
69.433334,-133.026382,4,Tuktoyaktuk,CYUB,CA99840,999,Other
69.361115,-124.058609,5,Paulatuk,CYPC,CA99835,999,Other
68.304169,-133.482773,68,Inuvik Mike Zubko,CYEV,CA25699,49,Civilian/Public
68.223335,-135.005829,6,Aklavik,CYKD,CA99842,999,Other
67.569443,-139.839447,251,Old Crow,CYOC,CA99846,999,Other
67.407776,-134.860275,43,Fort Mcpherson,CZFM,CA99847,999,Other
66.571388,-145.250549,131,Fort Yukon,PFYU,US00201,999,Other
66.240829,-128.650833,81,Fort Good Hope,CYGH,CA99855,999,Other
65.282501,-126.800278,73,Norman Wells,CYVQ,CA65912,999,Other
65.210556,-123.435837,212,Deline,CYWJ,CA00365,999,Other
64.837502,-147.614441,136,Wainwright Aaf,PAFB,US99779,8,Military
64.813667,-147.859665,132,Fairbanks Intl,PAFA,US90129,49,Civilian/Public
64.665558,-147.101395,167,Eielson Afb,PAEI,US49463,8,Military
64.548973,-149.073502,110,Nenana Muni,PA,US18668,999,Other
64.301201,-149.120148,168,Clear,PACL,US00191,999,Other
64.043053,-139.127777,370,Dawson,CYDA,CA99845,999,Other
63.994549,-145.721649,389,Allen Aaf,PABI,US11435,8,Military
63.616669,-135.866669,503,Mayo,CYMA,CA99906,999,Other
63.374359,-143.335587,472,Tanacross,PA,US34092,999,Other
63.209442,-123.436668,150,Wrigley,CYWY,CA99894,999,Other
62.961334,-141.929138,523,Northway,PAOR,US33180,49,Civilian/Public
62.2075,-133.375839,716,Faro,CZFA,CA99913,999,Other
62.154888,-145.456635,481,Gulkana,PAGK,US91368,49,Civilian/Public
61.760277,-121.236664,169,Fort Simpson,CYFS,CA40181,999,Other
61.594742,-149.088821,75,Palmer Muni,PAAQ,US33235,49,Civilian/Public
61.535568,-149.813904,45,Big Lake,PA,US00343,999,Other
61.516666,-120.616669,143,Jean Marie River,CZ,CA99902,999,Other
61.432793,-149.508881,29,Birchwood,PA,US76097,999,Other
61.371113,-139.040558,806,Burwash,CYDB,CA99922,999,Other
61.262501,-149.654694,115,Bryant Ahp,PAFR,US00341,8,Military
61.251362,-149.806503,64,Elmendorf Afb,PAED,US58704,8,Military
61.21439,-149.846161,41,Merrill Fld,PAMR,US01693,49,Civilian/Public
61.17432,-149.996185,43,Anchorage Intl,PANC,US77679,49,Civilian/Public
61.133945,-146.248367,36,Valdez,PAVD,US96982,999,Other
60.709442,-135.068894,704,Whitehorse Intl,CYXY,CA63232,49,Civilian/Public
60.491833,-145.477646,12,Merle K Mudhole Smith,PACV,US40776,999,Other
60.172779,-132.742783,705,Teslin,CYZW,CA99909,999,Other
60.126938,-149.418808,6,Seward,PA,US80341,999,Other
60.117779,-128.821945,689,Watson Lake,CYQH,CA88050,49,Civilian/Public
74.716942,-94.969444,67,Resolute Bay,CYRB,CA99809,49,Civilian/Public
70.763054,-117.805832,35,Holman,CYHI,CA99836,999,Other
69.546112,-93.576111,27,Taloyoak,CYYH,CA99823,999,Other
69.108055,-105.138336,27,Cambridge Bay,CYCB,CA99826,999,Other
68.635559,-95.849724,46,Gjoa Haven,CYHK,CA99825,999,Other
67.816666,-115.14389,22,Kugluktuk,CYCO,CA99862,999,Other
64.298889,-96.077782,17,Baker Lake,CYBK,CA99867,999,Other
62.81139,-92.115829,28,Rankin Inlet,CYRT,CA02280,999,Other
62.462776,-114.440277,205,Yellowknife,CYZF,CA78735,49,Civilian/Public
61.180832,-113.689163,160,Fort Resolution,CYFR,CA99892,999,Other
61.094166,-94.070831,9,Arviat,CYEK,CA99885,999,Other
60.83889,-115.776665,165,Hay River,CYHY,CA59965,49,Civilian/Public
60.022221,-111.960282,205,Fort Smith,CYSM,CA66567,49,Civilian/Public
82.517776,-62.280556,30,Alert,CYLT,CA99804,8,Military
81.409447,-76.881668,15,Tanquary Fiord,CZ,CA99803,999,Other
79.99472,-85.813332,78,Eureka,CYEU,CA99805,999,Other
76.531357,-68.703163,76,Thule Air Base,BGTL,GL52085,8,Military
72.982224,-84.613609,648,Nanisivik,CYSR,CA99812,999,Other
72.683334,-77.966667,55,Pond Inlet,CYIO,CA99813,999,Other
70.486115,-68.51667,26,Clyde River,CYCY,CA99817,999,Other
68.776108,-81.243614,8,Hall Beach,CYUX,CA99819,999,Other
68.534447,-89.80806,17,Pelly Bay  Town Site,CYBB,CA99822,999,Other
67.54583,-64.031387,6,Qikiqtarjuaq,CYVM,CA99872,999,Other
66.521385,-86.224724,24,Repulse Bay,CYUT,CA99869,999,Other
66.145279,-65.713059,22,Pangnirtung,CYXP,CA99873,999,Other
64.230003,-76.526665,49,Cape Dorset,CYTE,CA99870,999,Other
64.193336,-83.359444,64,Coral Harbour,CYZS,CA99868,999,Other
63.75639,-68.555832,33,Iqaluit,CYFB,CA73396,49,Civilian/Public
62.417221,-77.925278,42,Ivujivik,CYIK,CA99884,999,Other
62.179169,-75.666946,226,Salluit,CYZG,CA99880,999,Other
61.046665,-69.616943,31,Quaqtaq,CYHA,CA99879,999,Other
60.818611,-78.148613,20,Akulivik,CYKO,CA00827,999,Other
60.050556,-77.286942,23,Puvirnituq,CYPX,CA99883,999,Other
60.027222,-69.999168,116,Kangirsuk,CYAS,CA99881,999,Other
67.018059,-50.694168,50,Kangerlussuaq Sondre Stromfjord,BGSF,GL49251,49,Civilian/Public
64.192886,-51.676723,86,Nuuk Godthab,BGGH,GL35880,999,Other
61.16111,-45.427776,34,Narsarsuaq,BGBW,GL41618,49,Civilian/Public
66.133331,-18.916668,3,Siglufjordhur,BISI,IC98748,999,Other
66.05806,-23.135279,3,Isafjordur,BIIS,IC20730,999,Other
65.952499,-17.425833,13,Husavik,BIHU,IC98740,999,Other
65.660004,-18.072695,1,Akureyri,BIAR,IC09597,49,Civilian/Public
65.283333,-14.401389,23,Egilsstadir,BIEG,IC21133,999,Other
64.295555,-15.227222,9,Hornafjordur,BIHN,IC98715,999,Other
64.129776,-21.9392,13,Reykjavik,BIRK,IC03846,49,Civilian/Public
63.985001,-22.605556,52,Keflavik Nas,BIKF,IC07968,22,Joint Military/Civilian
63.424999,-20.279167,96,Vestmannaeyjar,BIVM,IC30498,999,Other
62.063618,-7.276967,85,Vagar,EKVG,FO63425,49,Civilian/Public
60.43222,-1.298056,22,Scatsta,EGPM,UK70369,999,Other
59.752777,-154.917221,63,Iliamna,PAIL,US00483,999,Other
59.645557,-151.476578,25,Homer,PAHO,US53682,999,Other
59.361668,-155.257217,202,Big Mountain Afs,PA,US00488,8,Military
59.052834,-160.396942,6,Togiak,PA,US00491,999,Other
59.045414,-158.503342,26,Dillingham,PADL,US07889,49,Civilian/Public
58.676666,-156.64917,17,King Salmon,PAKN,US81498,22,Joint Military/Civilian
58.647221,-162.060562,164,Cape Newenham Lrrs,PAEH,US00476,999,Other
57.749973,-152.493866,22,Kodiak,PADQ,US22587,22,Joint Military/Civilian
57.167332,-170.220444,19,St Paul Island,PASN,US00475,999,Other
56.959435,-158.631821,26,Port Heiden,PA,US00482,999,Other
56.578609,-169.661392,38,St George,PA,US00477,999,Other
55.314999,-160.517776,6,Sand Point,PA,US95811,999,Other
55.205601,-162.724258,29,Cold Bay,PACD,US95048,49,Civilian/Public
53.900139,-166.543503,6,Unalaska,PADU,US95921,999,Other
52.941666,-168.850006,22,Nikolski As,PA,US00578,8,Military
52.220348,-174.206345,17,Atka,PA,US76610,999,Other
51.877964,-176.645752,5,Adak Naf,PADK,US01561,8,Military
59.503361,-139.660217,10,Yakutat,PAYA,US47439,49,Civilian/Public
59.460056,-135.315674,13,Skagway,PAGY,US97565,999,Other
59.44997,-146.308777,26,Middleton Island,PAMD,US00553,999,Other
59.245277,-135.522217,4,Haines,PA,US62749,999,Other
58.424442,-135.707504,10,Gustavus,PA,US19342,999,Other
58.096085,-135.409698,6,Hoonah,PA,US47648,999,Other
57.047138,-135.361618,6,Sitka Rocky Gutierrez,PASI,US95203,49,Civilian/Public
58.836388,-122.597221,381,Fort Nelson,CYYE,CA28311,49,Civilian/Public
58.422222,-130.032226,792,Dease Lake,CYDL,CA69722,999,Other
58.354973,-134.576279,5,Juneau Intl,PAJN,US13107,49,Civilian/Public
56.96048,-133.908264,52,Kake,PA,US94530,999,Other
56.801666,-132.945282,32,Petersburg James A Johnson,PA,US14079,999,Other
56.484325,-132.369827,13,Wrangell,PA,US38648,999,Other
56.238056,-120.74028,694,Fort St John,CYXJ,CA61199,49,Civilian/Public
56.035557,-121.97583,676,Hudsons Hope,CYNH,CA78161,999,Other
55.933334,-129.983337,7,Stewart,CZST,CA20071,999,Other
55.741669,-120.182777,654,Dawson Creek,CYDQ,CA50477,49,Civilian/Public
55.686943,-121.625275,609,Chetwynd,CYCQ,CA97259,999,Other
55.579166,-133.076111,24,Klawock,PA,US05477,999,Other
55.355583,-131.713745,26,Ketchikan Intl,PAKT,US83694,999,Other
55.304443,-123.132225,690,Mackenzie,CYZY,CA95723,999,Other
55.066666,-128.233337,163,Woodcock,CY,CA97139,999,Other
55.042435,-131.572235,36,Annette Island,PANT,US11438,999,Other
55.025002,-120.934723,937,Tumbler Ridge,CY,CA89710,999,Other
54.824722,-127.182777,521,Smithers,CYYD,CA72781,49,Civilian/Public
54.466389,-128.5775,217,Terrace,CYXT,CA24665,49,Civilian/Public
54.433334,-126.783333,655,Houston,CZ,CA91937,999,Other
54.397221,-124.262779,720,Fort St James,CYJM,CA00249,999,Other
54.371666,-125.951386,714,Burns Lake,CYPZ,CA67443,999,Other
54.28611,-130.444717,35,Prince Rupert,CYPR,CA95339,49,Civilian/Public
54.046112,-124.012497,678,Vanderhoof,CY,CA92601,999,Other
54.027222,-132.125,7,Masset,CZMT,CA94574,999,Other
54.013332,-124.768333,819,Fraser Lake,CZ,CA00360,999,Other
53.889442,-122.678886,691,Prince George,CYXS,CA85901,49,Civilian/Public
53.026112,-122.510002,545,Quesnel,CYQZ,CA63430,49,Civilian/Public
52.452221,-125.303055,1107,Anahim Lake,CY,CA76230,999,Other
52.387501,-126.595833,35,Bella Coola,CYBD,CA53865,999,Other
52.184444,-128.156387,40,Bella Bella Campbell,CZ,CA62639,999,Other
52.183056,-122.054169,940,Williams Lake,CYWL,CA79075,49,Civilian/Public
52.112778,-124.143608,909,Puntzi Mountain,CYPU,CA46468,999,Other
51.736668,-121.333611,953,One Zero Eight Mile Airport,CZML,CA16789,999,Other
51.241669,-121.995003,1112,Echo Valley,CZ,CA00372,999,Other
50.783333,-121.316666,619,Cache Creek,CY,CA35909,999,Other
50.702221,-120.44194,345,Kamloops,CYKA,CA71083,49,Civilian/Public
50.680279,-127.366112,21,Port Hardy,CYZT,CA71642,49,Civilian/Public
50.674721,-121.893608,402,Lillooet,CZ,CA39656,999,Other
50.302502,-122.737778,204,Pemberton,CYPS,CA42120,999,Other
50.166668,-120.183334,822,Douglas Lake,CY,CA86338,999,Other
49.950832,-125.270836,105,Campbell River,CYBL,CA70521,49,Civilian/Public
49.834167,-124.5,129,Powell River,CYPW,CA61662,999,Other
49.710835,-124.886665,25,Comox,CYQQ,CA01893,8,Military
49.69389,-124.517776,91,Texada Gillies Bay,CYGB,CA70638,999,Other
49.467499,-120.511948,700,Princeton,CYDC,CA19362,999,Other
49.337223,-124.39389,58,Qualicum Beach,CZ,CA95320,999,Other
49.322224,-124.936111,76,Port Alberni,CY,CA00839,999,Other
49.21611,-122.709999,3,Pitt Meadows,CYPK,CA14665,49,Civilian/Public
49.195,-123.181946,4,Vancouver Intl,CYVR,CA03080,49,Civilian/Public
49.152779,-121.938889,9,Chilliwack,CYCW,CA88806,999,Other
49.082222,-125.772499,24,Tofino,CYAZ,CA36895,999,Other
49.072777,-123.006943,1,Boundary Bay,CZBB,CA51073,49,Civilian/Public
49.052223,-123.870003,28,Nanaimo,CYCD,CA18914,999,Other
49.025276,-122.363335,57,Abbotsford,CYXX,CA22068,49,Civilian/Public
48.79211,-122.538223,50,Bellingham Intl,KBLI,US78243,49,Civilian/Public
48.646942,-123.425835,19,Victoria Intl,CYYJ,CA18580,49,Civilian/Public
48.612324,-123.138519,30,Roche Harbor,KZ,US80336,49,Civilian/Public
48.521973,-123.024361,34,Friday Harbor,KZ,US58390,49,Civilian/Public
48.498993,-122.662392,73,Anacortes,KZ,US92624,49,Civilian/Public
48.47089,-122.42086,43,Skagit Rgnl,KZ,US86171,49,Civilian/Public
48.4207,-120.147026,516,Methow Valley State,KZ,US65050,999,Other
48.352043,-122.655449,14,Whidbey Island Nas,KZ,US33808,8,Military
48.251488,-122.6735,57,Oak Harbor Air Park,KZ,US40134,49,Civilian/Public
48.188332,-122.631943,60,Coupeville Nolf,KZ,US55152,999,Other
48.160748,-122.15902,41,Arlington Muni,KZ,US78320,49,Civilian/Public
48.14148,-123.414078,3,Port Angeles Cgas,KZ,US07172,8,Military
48.120193,-123.499695,88,William R Fairchild Intl,KCLM,US85497,49,Civilian/Public
48.110378,-122.062355,146,Frontier Airpark,KZ,US38229,999,Other
48.098148,-123.187118,43,Sequim Valley,KZ,US25420,999,Other
48.049812,-122.801285,32,Jefferson Co Intl,KZ,US99143,49,Civilian/Public
47.937145,-124.561249,59,Quillayute State,KZ,US74075,999,Other
47.907627,-122.281586,184,Snohomish Co,KPAE,US86706,49,Civilian/Public
47.559547,-121.863724,42,Fall City,KZ,US03750,999,Other
47.529999,-122.301941,5,Boeing Fld King Co Intl,KBFI,US67838,49,Civilian/Public
47.493137,-122.215752,9,Renton Muni,KRNT,US75629,49,Civilian/Public
47.492752,-122.762428,133,Bremerton National,KPWT,US38603,49,Civilian/Public
47.448982,-122.309311,130,Seattle Tacoma Intl,KSEA,US35272,49,Civilian/Public
47.447071,-120.276741,435,Fancher Fld,KZ,US97552,999,Other
47.398861,-120.206833,380,Pangborn Mem,KZ,US61013,49,Civilian/Public
47.337322,-122.103447,142,Crest Airpark,KZ,US08785,999,Other
47.328156,-122.226509,17,Auburn Muni,KZ,US15152,49,Civilian/Public
47.267933,-122.578102,89,Tacoma Narrows,KTIW,US20783,49,Civilian/Public
47.233555,-123.147553,83,Sanderson Fld,KZ,US14536,49,Civilian/Public
47.138153,-122.476234,98,Mc Chord Afb,KTCM,US55650,8,Military
47.103916,-122.287193,163,Pierce Co Thun Fld,KZ,US34354,49,Civilian/Public
47.079266,-122.581512,92,Gray Aaf,KGRF,US22452,8,Military
47.042866,-124.145729,15,Hogans Corner,KZ,US07719,999,Other
47.033028,-120.530693,537,Bowers Fld,KZ,US22856,49,Civilian/Public
47.021667,-122.446113,121,Pacemaker Landing Zone,KZ,US00067,8,Military
46.971203,-123.936562,4,Bowerman,KHQM,US45744,49,Civilian/Public
46.970501,-122.902206,62,Olympia,KOLM,US35434,49,Civilian/Public
46.713055,-120.326386,664,Selah Creek Landing Zone,KZ,US11667,8,Military
46.695656,-123.822105,4,Willapa Harbor,KZ,US58674,999,Other
46.676491,-122.979294,53,Chehalis Centralia,KZ,US78475,999,Other
46.666515,-120.453957,417,Vagabond Aaf,KZ,US11009,8,Military
46.568169,-120.54406,333,Yakima Air Terminal Mc Allister Fld,KYKM,US26103,49,Civilian/Public
46.477093,-122.806862,114,Toledo Winlock Ed Carlson Mem Fld,KZ,US83086,999,Other
46.377625,-120.755348,309,Hitchcock Airstrip,KZ,US31981,999,Other
46.15797,-123.878693,4,Astoria Rgnl,KZ,US91894,49,Civilian/Public
46.118,-122.898392,6,Kelso Longview,KZ,US25427,49,Civilian/Public
45.830681,-120.837563,505,Goldendale,KZ,US78777,999,Other
45.772507,-122.862358,17,Scappoose Industrial Airpark,KZ,US42325,49,Civilian/Public
45.672619,-121.536461,192,Hood River,KZ,US49416,49,Civilian/Public
45.620453,-122.656487,7,Pearson Fld,KZ,US28725,49,Civilian/Public
45.618546,-121.167343,75,Columbia Gorge Rgnl The Dalles Muni,KZ,US78089,49,Civilian/Public
45.589443,-120.674164,458,Wasco State,KZ,US71284,999,Other
45.588707,-122.597504,9,Portland Intl,KPDX,US66440,49,Civilian/Public
45.54937,-122.401253,11,Portland Troutdale,KZ,US21319,49,Civilian/Public
45.540394,-122.949822,62,Portland Hillsboro,KZ,US02031,49,Civilian/Public
45.418716,-123.813736,10,Tillamook,KZ,US04284,49,Civilian/Public
45.354443,-122.268059,358,Country Squire Airpark,KZ,US29915,999,Other
45.308178,-122.318695,224,Valley View,KZ,US90763,999,Other
45.247139,-122.770058,60,Aurora State,KZ,US75503,49,Civilian/Public
45.246517,-120.16642,884,Condon State Pauling Fld,KZ,US17203,999,Other
45.216324,-122.59008,78,Portland Mulino,KZ,US84921,999,Other
