FEATURE2,NAME,POP_2010,LATITUDE,LONGITUDE
-999,Hissop,658,32.8923461,-86.1533028
-999,Mount Olive,371,33.0695635,-86.1349703
-999,Ray,443,32.8873466,-86.0377439
-999,Stewartville,1767,33.0792852,-86.2444177
-999,Weogufka,282,33.0165092,-86.3121969
County Seat,Rockford,477,32.8895681,-86.2196936
-999,Opp,6659,31.2826685,-86.2555067
-999,Babbie,603,31.2796139,-86.3255085
-999,Carolina,297,31.2407285,-86.5277351
-999,Heath,254,31.3607243,-86.4696811
-999,Horn Hill,228,31.2457259,-86.3166187
-999,Libertyville,117,31.2415614,-86.4613446
-999,Lockhart,516,31.0104576,-86.3496691
-999,Florala,1980,31.00518,-86.3280018
-999,Gantt,222,31.4068339,-86.4841273
-999,Onycha,184,31.21406,-86.2832837
-999,Red Level,487,31.4071111,-86.6121861
-999,River Falls,526,31.3529468,-86.5391273
-999,Sanford,241,31.2982254,-86.3891217
-999,Brooks,-999,31.4818306,-86.6849677
-999,County Line,-999,31.2835021,-86.1949489
County Seat,Andalusia,9015,31.3085039,-86.4832913
-999,Brantley,809,31.5823832,-86.2571786
-999,Dozier,329,31.4921084,-86.3649582
-999,Glenwood,187,31.6646032,-86.1713444
-999,Petrey,58,31.8487645,-86.2077382
-999,Rutledge,467,31.7304339,-86.3096846
-999,Highland Home,-999,31.9534835,-86.3138546
-999,Honoraville,-999,31.8507084,-86.4060788
County Seat,Luverne,2800,31.7165455,-86.2638492
-999,Hanceville,2982,34.0606545,-86.767498
-999,Baileyton,610,34.2623179,-86.6127712
-999,Holly Pond,798,34.1742634,-86.616382
-999,Colony,268,33.9412994,-86.9015461
-999,Dodge City,593,34.0406562,-86.8858344
-999,Fairview,446,34.2553741,-86.6880519
-999,Garden City,492,34.0145436,-86.7469414
-999,Good Hope,2264,34.1159328,-86.8636124
-999,West Point,586,34.2387103,-86.9591727
-999,South Vinemont,749,34.2389871,-86.8644471
-999,East Point,201,34.1831536,-86.7936109
-999,Joppa,501,34.2978726,-86.5561022
-999,Arkadelphia,-999,33.9051027,-86.9625006
-999,Bremen,-999,33.9945465,-86.9700027
-999,Jones Chapel,-999,34.2103784,-87.051953
County Seat,Cullman,14775,34.1748208,-86.8436124
-999,Daleville,5295,31.3101719,-85.7129908
-999,Ariton,764,31.6001655,-85.7188298
-999,Level Plains,2085,31.2996162,-85.7779914
-999,Midland City,2344,31.3190612,-85.4938239
-999,Napier Field,354,31.3154506,-85.4541013
-999,Clayhatchee,589,31.2357293,-85.7227118
-999,Grimes,558,31.3046175,-85.44799
-999,Newton,1511,31.3351716,-85.6052133
-999,Pinckard,647,31.3115612,-85.5529906
-999,Clopton,-999,31.6085002,-85.4299374
-999,Echo,-999,31.4757245,-85.4657698
County Seat,Ozark,14907,31.4590576,-85.6404932
-999,Valley Grande,4020,32.5090233,-86.98749
-999,Orrville,204,32.3062505,-87.2455492
-999,Hazen,-999,32.3401384,-87.203882
-999,Minter,-999,32.0779224,-86.9935961
-999,Sardis,-999,32.2876393,-86.9858206
-999,Selmont,-999,32.3951369,-87.0083225
-999,Tyler,-999,32.3393048,-86.8797072
-999,West Selmont,-999,32.3912481,-87.0172115
-999,Burnsville,-999,32.4745795,-86.8916536
-999,Marion Junction,-999,32.437358,-87.2388839
-999,Safford,-999,32.2879179,-87.3713857
-999,Plantersville,-999,32.6567975,-86.9244334
County Seat,Selma,20756,32.4073589,-87.0211007
-999,Rainsville,4948,34.4942536,-85.8477494
-999,Henagar,2344,34.635084,-85.7671936
-999,Ider,723,34.7142484,-85.6808031
-999,Lakeview,143,34.3909232,-85.9783077
-999,Mentone,360,34.5795282,-85.5905204
-999,Collinsville,1983,34.2639821,-85.8605251
-999,Crossville,1862,34.2875925,-85.99414
-999,Fyffe,1018,34.446755,-85.9041396
-999,Geraldine,896,34.3514798,-86.0008078
-999,Hammondville,488,34.5817507,-85.6266327
-999,Sylvania,1837,34.5623077,-85.8124715
-999,Valley Head,558,34.5689732,-85.6149654
-999,Pine Ridge,282,34.4395327,-85.7844134
-999,Powell,955,34.2864816,-85.7494111
-999,Shiloh,274,34.4625878,-85.8796945
-999,Portersville,-999,34.3212028,-85.8208023
-999,Collbran,-999,34.3759234,-85.7785794
County Seat,Fort Payne,14012,34.4442547,-85.7196893
-999,Blue Ridge,1341,32.4926352,-86.1905228
-999,Millbrook,14640,32.4798575,-86.3619163
-999,Tallassee,4819,32.5359683,-85.8932923
-999,Coosada,1224,32.4979127,-86.3313602
-999,Deatsville,1154,32.6081874,-86.3958072
-999,Eclectic,1001,32.6354093,-86.0344079
-999,Elmore,1262,32.5387448,-86.3149712
-999,Emerald Mountain,2561,32.4396412,-86.0857505
-999,Holtville,4096,32.6362421,-86.326639
-999,Redland,3736,32.4755436,-86.1372662
-999,Kent,-999,32.6190212,-85.9485721
-999,Wallsboro,-999,32.5867991,-86.2091353
-999,Red Hill,-999,32.6851304,-85.9430171
County Seat,Wetumpka,6528,32.5437448,-86.2119127
-999,Atmore,10194,31.0237921,-87.4938708
-999,East Brewton,2478,31.0932339,-87.0627469
-999,Flomaton,1440,31.000182,-87.2608071
-999,Pollard,137,31.0271252,-87.1735825
-999,Riverview,184,31.0604573,-87.0599683
-999,Huxford,-999,31.2201734,-87.4619291
-999,Bradley,-999,31.033513,-86.7255128
-999,Dixie,-999,31.1446197,-86.719404
County Seat,Brewton,5408,31.1051779,-87.0721918
-999,Attalla,6048,34.0217639,-86.0885852
-999,Glencoe,5160,33.957043,-85.9324698
-999,Rainbow City,9602,33.9548201,-86.0419169
-999,Hokes Bluff,4286,33.9981546,-85.8663574
-999,Altoona,933,34.0262082,-86.3260923
-999,Southside,8412,33.9245425,-86.0224718
-999,Walnut Grove,698,34.0656522,-86.3063695
-999,Reece City,653,34.0723186,-86.0333062
-999,Ridgeville,112,34.0556522,-86.1021968
-999,Sardis City,1704,34.1742616,-86.1227533
-999,Ballplay,1580,34.0587093,-85.8080229
-999,Egypt,932,34.0737075,-86.1558093
-999,Gallant,855,33.9987084,-86.245256
-999,Ivalee,879,34.0345413,-86.1452534
-999,Whitesboro,2138,34.1634283,-86.0694185
-999,Carlisle,-999,34.1289845,-86.1202531
-999,Keener,-999,34.1562063,-85.9510823
-999,Rockledge,2543,34.0892628,-86.1127527
-999,Wilsonia,-999,34.0998188,-85.9041365
-999,Mountainboro,-999,34.1470397,-86.1305312
County Seat,Gadsden,36856,34.014264,-86.0066386
-999,Belk,215,33.647611,-87.9314109
-999,Berry,1148,33.6598332,-87.6000098
-999,Bazemore,-999,33.8945496,-87.7000188
-999,Newtonville,-999,33.5453906,-87.8014047
County Seat,Fayette,4619,33.6845539,-87.8308522
-999,Red Bay,3158,34.4398202,-88.1408747
-999,Hodges,288,34.3270425,-87.9264233
-999,Vina,358,34.3764873,-88.0586497
-999,Phil Campbell,1148,34.3509299,-87.706418
-999,Belgreen,129,34.474818,-87.8664241
-999,Spruce Pine,222,34.3920405,-87.7264193
-999,Pleasant Site,-999,34.5420398,-88.0653178
-999,Isbell,-999,34.4553732,-87.7539211
County Seat,Russellville,9830,34.5078726,-87.7286432
-999,Hartford,2624,31.1023998,-85.6968778
-999,Black,207,31.0093468,-85.7443772
-999,Samson,1940,31.1129539,-86.0460518
-999,Slocomb,1980,31.1082335,-85.594378
-999,Malvern,1448,31.1393439,-85.5191005
-999,Coffee Springs,228,31.1646193,-85.9093821
-999,Eunola,243,31.0399013,-85.847435
-999,Chancellor,-999,31.1815634,-85.8771592
-999,Hacoda,-999,31.0748994,-86.1663325
County Seat,Geneva,4452,31.0329572,-85.8638242
-999,Boligee,328,32.7559654,-88.0289072
-999,Forkland,649,32.6481893,-87.8833475
-999,Union,237,32.988181,-87.915016
-999,Clinton,-999,32.9137387,-87.992518
-999,Knoxville,-999,32.9923471,-87.7905674
County Seat,Eutaw,2934,32.8406848,-87.8875145
-999,Akron,356,32.8765165,-87.7425105
-999,Moundville,2427,32.9976242,-87.6300075
-999,Newbern,186,32.5931884,-87.5327815
-999,Cypress,-999,32.9479033,-87.6669528
-999,Gallion,-999,32.4968025,-87.7161204
-999,Sawyerville,-999,32.7517973,-87.7294547
County Seat,Greensboro,2497,32.7045753,-87.5958396
-999,Headland,4510,31.351284,-85.3421559
-999,Haleburg,103,31.406562,-85.1371526
-999,Newville,539,31.4218379,-85.337712
-999,Shorterville,-999,31.570169,-85.1013186
County Seat,Abbeville,2688,31.5718352,-85.2504893
-999,Ashford,2148,31.1829562,-85.236321
-999,Avon,543,31.1893444,-85.2860437
-999,Kinsey,2198,31.299063,-85.3443778
-999,Madrid,350,31.0357372,-85.3932663
-999,Columbia,740,31.2926762,-85.1115965
-999,Cottonwood,1289,31.0487933,-85.3049326
-999,Cowarts,1871,31.2001772,-85.3046549
-999,Gordon,332,31.1412918,-85.0965965
-999,Taylor,2375,31.164899,-85.468267
-999,Webb,1430,31.2604534,-85.2732658
-999,Rehobeth,1297,31.1229561,-85.4527113
-999,Crosby,-999,31.038795,-85.0863188
County Seat,Dothan,65496,31.2232313,-85.3904889
-999,Bridgeport,2418,34.9475807,-85.7144155
-999,Hollywood,1000,34.72425,-85.9724787
-999,Hytop,354,34.916196,-86.0880384
-999,Langston,270,34.5389756,-86.0744234
-999,Dutton,315,34.6109183,-85.91692
-999,Stevenson,2046,34.8686933,-85.8394199
-999,Woodville,746,34.6278654,-86.2744286
-999,Paint Rock,210,34.660644,-86.3288745
-999,Pisgah,722,34.6809168,-85.8477523
-999,Pleasant Groves,420,34.73502,-86.2054073
-999,Section,770,34.5789747,-85.986644
-999,Skyline,851,34.8139739,-86.1152603
-999,Fackler,-999,34.7925827,-85.9099775
-999,Flat Rock,-999,34.7698032,-85.6944152
-999,Rosalie,-999,34.699805,-85.7685836
-999,Lim Rock,-999,34.6723086,-86.188316
-999,Long Island,-999,34.9736909,-85.6710804
-999,Pleasant Grove,-999,34.9436942,-85.9216452
County Seat,Scottsboro,14770,34.6723069,-86.0341463
-999,Edgewater,883,33.5267732,-86.9577715
-999,Concord,1837,33.4676085,-87.0311058
-999,Forestdale,10162,33.5701054,-86.8963819
-999,Adamsville,4522,33.6009389,-86.9561059
-999,McDonald Chapel,717,33.521773,-86.9336042
-999,Minor,1094,33.5373284,-86.9405491
-999,Mount Olive,4079,33.67212345,-86.85507636
-999,Fairfield,11117,33.4859402,-86.9119366
-999,Fultondale,8380,33.6048261,-86.79388
-999,Gardendale,13893,33.6601033,-86.8127702
-999,Graysville,2165,33.6206611,-86.9713844
-999,Bessemer,27456,33.4017766,-86.954437
-999,Brighton,2945,33.4342755,-86.9472148
-999,Center Point,16921,33.6456583,-86.6836001
-999,Clay,9708,33.7026013,-86.5997096
-999,Midfield,5365,33.4614966,-86.9088808
-999,Mountain Brook,20413,33.5009384,-86.7522107
-999,Pleasant Grove,10110,33.4909405,-86.9702714
-999,Homewood,25167,33.4717732,-86.8008228
-999,Hoover,81619,33.4053867,-86.8113782
-999,Hueytown,16105,33.4512197,-86.9966606
-999,Irondale,12349,33.5381601,-86.7072102
-999,Leeds,11773,33.5481597,-86.5444288
-999,Lipscomb,2210,33.4256646,-86.9266588
-999,Argo,4071,33.6817681,-86.5305409
-999,Brookside,1363,33.6378825,-86.9166612
-999,Cardiff,55,33.6456604,-86.9336061
-999,Tarrant,6397,33.5834373,-86.7727681
-999,Trussville,19933,33.6198251,-86.6088756
-999,Vestavia Hills,34033,33.4487183,-86.7877668
-999,Warrior,3176,33.8142682,-86.8094394
-999,Kimberly,2711,33.7734352,-86.8138832
-999,Maytown,385,33.53594,-86.997217
-999,Morris,1859,33.7481576,-86.8086048
-999,Mulga,836,33.5498286,-86.9741612
-999,Sylvan Springs,1542,33.5156628,-87.0149948
-999,Trafford,646,33.8181563,-86.7427712
-999,West Jefferson,338,33.6492731,-87.0686089
-999,North Johns,145,33.3673343,-87.1036067
-999,Pinson,7163,33.6889908,-86.6833229
-999,Bluff Park,-999,33.4014982,-86.8561014
-999,Dolomite,-999,33.4628858,-86.961382
-999,Short Creek,-999,33.5512189,-87.1013859
-999,Valley Creek,-999,33.3876113,-87.0722172
-999,Village Springs,-999,33.7584339,-86.6386003
-999,Cahaba Heights,-999,33.4639953,-86.7319322
-999,Chalkville,-999,33.653158,-86.6477659
County Seat,Birmingham,212237,33.5206608,-86.80249
-999,Beaverton,201,33.9312162,-88.0203075
-999,Sulligent,1927,33.9017738,-88.1344776
-999,Kennedy,447,33.5870574,-87.9844675
-999,Millport,1049,33.5634478,-88.0814159
-999,Detroit,237,34.0281608,-88.1700368
-999,Crossville,-999,33.7439976,-88.0022479
County Seat,Vernon,2000,33.7570541,-88.1089185
-999,Anderson,282,34.9284179,-87.266407
-999,Killen,1108,34.8628637,-87.5375253
-999,Lexington,735,34.9692501,-87.3711316
-999,Waterloo,203,34.9181425,-88.064203
-999,Rogersville,1257,34.8256425,-87.2947417
-999,Saint Florian,413,34.8734193,-87.6233601
-999,Cloverdale,-999,34.9386964,-87.7714177
-999,Petersville,-999,34.8553645,-87.691695
-999,Underwood,-999,34.8711975,-87.7008616
County Seat,Florence,39319,34.79981,-87.677251
-999,Hillsboro,552,34.639258,-87.1916834
-999,Courtland,609,34.6689794,-87.3094649
-999,Town Creek,1100,34.6812012,-87.4061342
-999,North Courtland,632,34.6848486,-87.30925166
-999,Hatton,261,34.5628707,-87.4153011
-999,Landersville,-999,34.4689841,-87.4008557
-999,Wren,-999,34.4342631,-87.2936304
County Seat,Moulton,3471,34.4812062,-87.2933533
-999,Auburn,53380,32.6098566,-85.4807825
-999,Smiths Station,4926,32.5401393,-85.0985473
-999,Loachapoka,180,32.6043008,-85.5932854
-999,Salem,-999,32.5968028,-85.2385527
-999,Bleecker,-999,32.5823594,-85.1641056
County Seat,Opelika,26477,32.6454116,-85.3782795
-999,Ardmore,1194,34.98869415,-86.84182672
-999,Lester,111,34.9906391,-87.1533469
-999,Mooresville,53,34.628425,-86.8802819
-999,Elkmont,434,34.9289743,-86.9738959
-999,Tanner,-999,34.7314787,-86.9705632
-999,Thach,-999,34.9198083,-86.8927821
County Seat,Athens,21897,34.8028661,-86.9716741
-999,Benton,49,32.3068054,-86.8177608
-999,Lowndesboro,115,32.2751399,-86.6113658
-999,Mosses,1029,32.1745869,-86.6719225
-999,Fort Deposit,1344,31.9845929,-86.5785856
-999,Gordonville,326,32.151993,-86.715443
-999,White Hall,858,32.3270827,-86.7119247
-999,Calhoun,-999,32.0501467,-86.5449739
-999,Letohatchee,-999,32.129589,-86.4858058
-999,Manack,-999,32.3284723,-86.5110857
County Seat,Hayneville,932,32.1840315,-86.5802533
-999,Franklin,149,32.4784706,-85.8024562
-999,Notasulga,965,32.5606908,-85.6724538
-999,Shorter,474,32.3948615,-85.916902
-999,Fort Davis,-999,32.2432014,-85.709673
-999,Hardaway,-999,32.2865322,-85.8488433
-999,Society Hill,-999,32.4265296,-85.4452245
-999,Milstead,-999,32.4426379,-85.8974579
County Seat,Tuskegee,9865,32.4240286,-85.6916195
-999,Harvest,5281,34.8556441,-86.7508323
-999,Hazel Green,3630,34.9323102,-86.5719384
-999,Meridianville,6021,34.8514782,-86.5722154
-999,Moores Mill,5682,34.8439785,-86.5183246
-999,New Market,1597,34.9100883,-86.4277677
-999,New Hope,2810,34.5370339,-86.3944307
-999,Madison,42938,34.6992579,-86.7483318
-999,Gurley,801,34.7017558,-86.3758201
-999,Triana,496,34.5862032,-86.7333314
-999,Owens Cross Roads,1521,34.5881461,-86.4588768
-999,Plevna,-999,34.9617545,-86.4166569
-999,Chase,-999,34.7834237,-86.5466583
-999,Normal,-999,34.7889792,-86.5719369
County Seat,Huntsville,180105,34.7303688,-86.5861037
-999,Demopolis,7483,32.5176361,-87.836402
-999,Myrtlewood,130,32.2504214,-87.9497371
-999,Dayton,52,32.3509732,-87.6419503
-999,Faunsdale,98,32.4598585,-87.5938938
-999,Sweet Water,258,32.0973707,-87.8675103
-999,Thomaston,417,32.2665312,-87.6252826
-999,Providence,223,32.3418079,-87.7805662
-999,Nanafalia,94,32.1129257,-87.9880691
-999,Putnam,193,32.0226505,-88.0314021
-999,Flatwood,-999,32.1493111,-87.5230557
-999,Miller,-999,32.1565357,-87.7855646
-999,Dixons Mills,-999,32.0582052,-87.7875077
County Seat,Linden,2123,32.3062535,-87.7980665
-999,Guin,2376,33.9656594,-87.9147494
-999,Bear Creek,1070,34.2748197,-87.7005833
-999,Brilliant,900,34.0253797,-87.7583574
-999,Winfield,4717,33.928993,-87.8172457
-999,Glen Allen,510,33.9151043,-87.7416876
-999,Gu-Win,176,33.960937,-87.8805817
-999,Hackleburg,1516,34.27732,-87.8286423
-999,Twin,399,34.00557,-87.85659
-999,Bexar,-999,34.1909357,-88.1472612
-999,Weston,-999,34.1598237,-88.0319788
County Seat,Hamilton,6885,34.1423235,-87.9886438
-999,Albertville,21160,34.2675937,-86.2088669
-999,Arab,8050,34.3181497,-86.4958219
-999,Boaz,9551,34.2006503,-86.1663655
-999,Douglas,744,34.1737065,-86.3235926
-999,Grant,896,34.5286985,-86.2533163
-999,Union Grove,77,34.4017589,-86.4491538
County Seat,Guntersville,8197,34.3581473,-86.2947041
-999,Grand Bay,3672,30.4763084,-88.3422303
-999,Theodore,6130,30.5476941,-88.1752796
-999,Tillmans Corner,17398,30.5901929,-88.1708352
-999,Bayou La Batre,2558,30.403516,-88.248522
-999,Chickasaw,6106,30.7637991,-88.0747222
-999,Citronelle,3905,31.0907338,-88.2280622
-999,Creola,1926,30.8918509,-88.0397213
-999,Prichard,22659,30.7387998,-88.0788889
-999,Saraland,13405,30.820742,-88.0705556
-999,Satsuma,6168,30.853241,-88.0561106
-999,Mount Vernon,1574,31.0851775,-88.0133325
-999,Dauphin Island,1238,30.2554811,-88.1097217
-999,Axis,757,30.9299052,-88.0272209
-999,Bucks,32,31.0104583,-88.0241655
-999,Chunchula,210,30.9218505,-88.2005598
-999,Gulfcrest,161,30.9954598,-88.2375056
-999,Movico,305,31.0646228,-88.025555
-999,Bellefontaine,608,30.4935286,-88.1036099
-999,Chastang,-999,31.0376794,-88.0233324
-999,Heron Bay,-999,30.3546444,-88.1302777
-999,Wilmer,-999,30.823243,-88.3614002
-999,Semmes,-999,30.7782432,-88.2591726
County Seat,Mobile,195111,30.6943566,-88.0430541
-999,Beatrice,301,31.7334888,-87.2047083
-999,Excel,723,31.4279433,-87.3413731
-999,Frisco City,1309,31.4334985,-87.401375
-999,Vredenburgh,312,31.8284857,-87.3216563
-999,Megargel,62,31.3798894,-87.4283194
-999,Peterman,89,31.5846048,-87.259429
-999,Uriah,294,31.3051702,-87.5022096
-999,Burnt Corn,-999,31.5534949,-87.1602592
-999,Claiborne,-999,31.5401611,-87.5155464
-999,Chrysler,-999,31.3051699,-87.7011037
-999,Hybart,-999,31.8265412,-87.3819355
-999,Tunnel Springs,-999,31.6426585,-87.2399851
County Seat,Monroeville,6519,31.5279399,-87.3247077
-999,Pike Road,5406,32.2843084,-86.1030169
-999,Cecil,-999,32.3026416,-86.0085694
-999,Grady,-999,31.994872,-86.2010733
-999,Snowdoun,-999,32.2415309,-86.2963562
-999,Sprague,-999,32.132923,-86.2699658
-999,Hunter,-999,32.3956931,-86.3955275
-999,Madison,-999,32.4237482,-86.2263563
-999,Pine Level,-999,32.0679268,-86.0596795
-999,Ramer,-999,32.0504258,-86.2213524
State Capital County Seat,Montgomery,205764,32.3668052,-86.2999689
-999,Hartselle,14255,34.4434282,-86.9352842
-999,Eva,519,34.3323178,-86.758888
-999,Falkville,1279,34.3684295,-86.908616
-999,Trinity,2095,34.6067588,-87.0883459
-999,Priceville,2658,34.5250932,-86.8947271
-999,Somerville,724,34.4731491,-86.798612
-999,Morgan City,-999,34.4720365,-86.5697136
-999,Moulton Heights,-999,34.5973145,-87.0144541
-999,Flint City,-999,34.5231491,-86.9702859
County Seat,Decatur,55683,34.6059254,-86.9833417
-999,Uniontown,1775,32.4495804,-87.5141688
-999,Suttle,-999,32.5362445,-87.1797169
-999,Heiberger,-999,32.7581843,-87.2866658
-999,Sprott,-999,32.676797,-87.2213858
County Seat,Marion,3686,32.6323536,-87.3191655
-999,Aliceville,2486,33.1295681,-88.1514166
-999,Memphis,29,33.1365136,-88.2975341
-999,Ethelsville,81,33.4156743,-88.2166992
-999,Gordo,1750,33.3201178,-87.9027962
-999,Pickensville,608,33.227345,-88.2664225
-999,Reform,1702,33.378451,-88.0153008
-999,Macedonia,292,33.3915082,-88.2333664
-999,Cochrane,-999,33.0654037,-88.2511431
County Seat,Carrollton,1019,33.2617871,-88.0950263
-999,Brundidge,2076,31.7201615,-85.8160567
-999,Banks,179,31.8151585,-85.8430034
-999,Goshen,266,31.7229352,-86.1182882
-999,Ansley,-999,31.8862644,-86.1157906
-999,Linwood,-999,31.9268218,-85.8641166
-999,Orion,-999,31.9587639,-86.0055095
-999,Shady Grove,-999,31.9095967,-86.1624595
-999,Spring Hill,-999,31.6909931,-85.9605043
County Seat,Troy,18033,31.8087678,-85.969951
-999,Rock Mills,600,33.1598425,-85.287446
-999,Roanoke,6074,33.1512313,-85.3721708
-999,Wadley,751,33.1215089,-85.5663432
-999,Woodland,184,33.3742812,-85.399673
-999,Graham,211,33.4576125,-85.3207827
-999,Malone,-999,33.1987291,-85.5841219
-999,Morrison Crossroads,219,33.4265015,-85.4932871
-999,Tennant,-999,33.2681726,-85.4568962
County Seat,Wedowee,823,33.3090047,-85.484675
-999,Ladonia,3142,32.4681977,-85.0791016
-999,Hurtsboro,553,32.2418146,-85.4163327
-999,Crawford,-999,32.4568081,-85.1896611
-999,Fort Mitchell,-999,32.341536,-85.0215983
-999,Glenville,-999,32.1287646,-85.1768793
-999,Hatchechubbee,-999,32.2707034,-85.2757733
-999,Pittsview,-999,32.1882071,-85.1632685
-999,Seale,-999,32.2973697,-85.1688255
County Seat,Phenix City,32822,32.4709761,-85.0007653
-999,Moody,11726,33.5909365,-86.4908168
-999,Springville,4080,33.7750997,-86.4716512
-999,Margaret,4428,33.6862124,-86.4749838
-999,Steele,1043,33.9398201,-86.2016435
-999,Odenville,3585,33.6773237,-86.3966481
-999,Ragland,1639,33.7445442,-86.1558079
-999,Riverside,2208,33.6062145,-86.2044198
-999,Wattsville,-999,33.6814904,-86.2797002
-999,Branchville,-999,33.7,-86.4
County Seat,Ashville,2212,33.8370433,-86.2544223
County Seat,Pell City,12695,33.5862149,-86.2860888
-999,Alabaster,30352,33.2442813,-86.8163773
-999,Calera,11620,33.1028965,-86.7535975
-999,Chelsea,10183,33.3401108,-86.6302625
-999,Montevallo,6323,33.1006746,-86.8641558
-999,Pelham,21352,33.2856687,-86.8099885
-999,Helena,16793,33.296224,-86.8436004
-999,Indian Springs Village,2363,33.3553882,-86.7544321
-999,Harpersville,1637,33.3439995,-86.4380357
-999,Vincent,1988,33.3845537,-86.4119241
-999,Westover,1275,33.3495548,-86.5358159
-999,Wilsonville,1827,33.234281,-86.4835916
-999,Wilton,687,33.0787308,-86.8816562
-999,Brantleyville,884,33.2159489,-86.8749896
-999,Dunnavant,981,33.49412431,-86.54443201
-999,Shelby,1044,33.110396,-86.584149
-999,Sterrett,712,33.448718,-86.479982
-999,Vandiver,1135,33.4706617,-86.5133163
-999,Maylene,-999,33.2034492,-86.861656
-999,Saginaw,-999,33.2162265,-86.7919321
-999,Inverness,-999,33.4070529,-86.7110981
County Seat,Columbiana,4197,33.1781718,-86.6072054
